0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,2.782665692917158928e-01,-7.853981633974482790e-01,-1.199302995507903757e-01
-2.073804239016178302e-02,1.513084145251320844e+00,-2.073804239016130424e-02,2.752863905943047085e-01,-7.584437350788453269e-01,-9.861147396218733485e-02
-1.513025081598332782e-03,1.452206398621105343e+00,-1.512980782129262321e-03,9.157795345402608422e-02,-7.759094304470024461e-01,8.865187683854100498e-02
-1.060941315810124720e-03,1.393534323308330380e+00,-1.060895490164853218e-03,9.788787701613434200e-02,-7.725042763964476977e-01,9.759336779602267864e-02
-9.011793960285508810e-04,1.337233867668186083e+00,-9.011329145101531699e-04,1.041809553937547150e-01,-7.679537996476391015e-01,1.072921716791128133e-01
-8.102723166676416636e-04,1.283208194936301672e+00,-8.102252717160462851e-04,1.103039657596848605e-01,-7.626142277292351501e-01,1.173530088505483626e-01
-7.467304781353177167e-04,1.231365265429352318e+00,-7.466827856588962621e-04,1.161120983835145781e-01,-7.566420686854801181e-01,1.275458411505077383e-01
-6.971299801128999106e-04,1.181616861063797375e+00,-6.970814919132299874e-04,1.215019843768530561e-01,-7.501446482231093338e-01,1.377192055465659704e-01
-6.558036381093135941e-04,1.133878350110289590e+00,-6.557541790689061165e-04,1.264123256751655267e-01,-7.431930104456865305e-01,1.477785874133641930e-01
-6.199363773179089815e-04,1.088068526618284793e+00,-6.198857616556479808e-04,1.308133541257461285e-01,-7.358306058291705920e-01,1.576650357800812030e-01
-5.879640461618610738e-04,1.044109467799588575e+00,-5.879120858607594794e-04,1.346958832285090057e-01,-7.280820276995871865e-01,1.673391850756131838e-01
-5.589421014347092541e-04,1.001926399995316963e+00,-5.588886111467385827e-04,1.380632625592902729e-01,-7.199599427750260627e-01,1.767715348814806742e-01
-5.322617289715375578e-04,9.614475709179500784e-01,-5.322065291125452477e-04,1.409262104564245055e-01,-7.114699146995973056e-01,1.859371474271593605e-01
-5.075091074525137471e-04,9.226041273599913106e-01,-5.074520262752073036e-04,1.432996974658922729e-01,-7.026135849432790792e-01,1.948129558638755920e-01
-4.843901507105868756e-04,8.853299979645398166e-01,-4.843310257442257159e-04,1.452011279881146866e-01,-6.933907420175966507e-01,2.033765125575480170e-01
-4.626877491295326413e-04,8.495617807846861380e-01,-4.626264282087809323e-04,1.466493010028715460e-01,-6.838006763262164389e-01,2.116055125088708300e-01
-4.422362359731790791e-04,8.152386354101516241e-01,-4.421725779768542644e-04,1.476638231108506893e-01,-6.738430820989911307e-01,2.194777281485623677e-01
-4.229054904060436317e-04,7.823021794642563975e-01,-4.228393657877985916e-04,1.482647748281320510e-01,-6.635186715918625078e-01,2.269711556590950363e-01
-4.045906821888098641e-04,7.506963892887931200e-01,-4.045219733456202203e-04,1.484725104553867303e-01,-6.528296048738999602e-01,2.340642618973022837e-01
-3.872054494487914473e-04,7.203675046447316488e-01,-3.871340509615015359e-04,1.483075206138680380e-01,-6.417797983385493676e-01,2.407362721060600785e-01
-3.706772364901469931e-04,6.912639372650214442e-01,-3.706030552580133908e-04,1.477903165957927256e-01,-6.303751465686056044e-01,2.469674706695331734e-01
-3.549440308614670229e-04,6.633361831030372135e-01,-3.548669861469888435e-04,1.469413138113439821e-01,-6.186236693574722612e-01,2.527395084475214659e-01
-3.399520304502371944e-04,6.365367381269322333e-01,-3.398720538474278336e-04,1.457807013387865114e-01,-6.065355755337493715e-01,2.580357239216215515e-01
-3.256539430122868772e-04,6.108200175163764900e-01,-3.255709783462457747e-04,1.443282875333707638e-01,-5.941232161538038126e-01,2.628414930457112497e-01
-3.120077246672942127e-04,5.861422781240659408e-01,-3.119217278325975198e-04,1.426033082926199125e-01,-5.814008796166821869e-01,2.671446262215935175e-01
-2.989756287584253058e-04,5.624615440700176938e-01,-2.988865675031248943e-04,1.406241741110775822e-01,-5.683843557081070808e-01,2.709358335604716284e-01
-2.865234778672077261e-04,5.397375353420311717e-01,-2.864313315277916246e-04,1.384081112289329840e-01,-5.550901538640453659e-01,2.742092870048659092e-01
-2.746200987661750310e-04,5.179315992808164459e-01,-2.745248579591883431e-04,1.359706120394659767e-01,-5.415341792423247202e-01,2.769633287390129706e-01
-2.632368780338576147e-04,4.970066448332382536e-01,-2.631385443057530850e-04,1.333245275309040689e-01,-5.277294931184711713e-01,2.792014248858464831e-01
-2.523474081947682307e-04,4.769270794618191700e-01,-2.522459936382192929e-04,1.304784497542081367e-01,-5.136823719238936548e-01,2.809335712445668598e-01
-2.419272026141806040e-04,4.576587486031796770e-01,-2.418227294540612718e-04,1.274335755851653817e-01,-4.993848405457460005e-01,2.821785803382280688e-01
-2.319534632110541422e-04,4.391688775724272853e-01,-2.318459633601318204e-04,1.241769838166579543e-01,-4.847989534512391341e-01,2.829680789780602002e-01
-2.224048891681917330e-04,4.214260158146792556e-01,-2.222944037628895198e-04,1.206653165287154827e-01,-4.698188386234241065e-01,2.833531295209661960e-01
-2.132615178089072871e-04,4.043999834088777279e-01,-2.131480967233858920e-04,1.167788564621009273e-01,-4.541621048641679703e-01,2.834055453204054054e-01
-2.045045909339352679e-04,3.880618197329119834e-01,-2.043882922800931493e-04,1.121827981282606801e-01,-4.370118628203872313e-01,2.830472080171368976e-01
